essay_id,session_uuid,model,error_count,messages,score_1,score_2,autoscore,rubric_max_score,rubric1_1,rubric1_2,rubric1_3,rubric1_4,rubric1_5,rubric1_6,rubric1_7,rubric1_8,rubric1_9,rubric2_1,rubric2_2,rubric2_3,rubric2_4,rubric2_5,rubric2_6,rubric2_7,rubric2_8,rubric2_9,autoscore_trait1,autoscore_trait2,autoscore_trait3,autoscore_trait4,autoscore_trait5,autoscore_trait6,autoscore_trait7,autoscore_trait8,autoscore_trait9,,,,,
18171,2c5672da-3a35-4262-ade1-a107869ec7da,c3h-002,0,,8,9,8,12,2,2,2,2,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18172,362a72af-646a-4b0d-9c8e-7e3befb7fb91,c3h-002,0,,11,12,10,12,3,3,2,3,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18173,a4add3f4-0e9c-42fc-b763-865b23898524,c3h-002,0,,6,8,10,12,1,2,1,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18174,e4895bd1-d452-4e29-adc6-e22fb3610ead,c3h-002,0,,12,11,10,12,3,3,3,3,,,,,,3,3,3,2,,,,,,3,3,2,2,,,,,,,,,,
18175,bfb3d335-cd3b-4530-a7ac-fc71a4c39778,c3h-002,0,,10,12,8,12,3,3,2,2,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18177,feefe5ba-dd75-456c-b57b-25f5b6a8a466,c3h-002,0,,5,8,8,12,1,1,1,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18178,0b2e6bb8-1c9e-41d6-adaf-316b056c9481,c3h-002,0,,11,11,8,12,3,3,2,3,,,,,,3,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18179,1902bf8d-dcdc-4f69-b262-32fb44a616a3,c3h-002,0,,3,2,6,12,0,1,1,1,,,,,,0,1,1,0,,,,,,2,2,1,1,,,,,,,,,,
18180,8466e7a0-0840-420d-9654-0b6ab87f4f21,c3h-002,0,,9,8,8,12,2,2,2,3,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18181,b4e64800-5c22-4d27-800c-74703282466c,c3h-002,0,,9,8,8,12,3,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18182,489c0a29-616f-4ef7-9e04-b14aba9e407d,c3h-002,0,,8,9,7,12,2,2,2,2,,,,,,2,2,3,2,,,,,,2,2,2,1,,,,,,,,,,
18183,c82fb2da-ffe9-417d-b771-91cd28719f88,c3h-002,0,,8,8,10,12,2,2,2,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18184,65fcfbe2-7ada-49cf-bdd0-2c4499247022,c3h-002,0,,3,3,8,12,0,1,1,1,,,,,,0,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18185,dff39a81-2061-45cc-ab95-cdacc13d0118,c3h-002,0,,7,6,8,12,2,2,2,1,,,,,,2,1,2,1,,,,,,2,2,2,2,,,,,,,,,,
18186,b291fdf1-c905-4a34-93a8-0e61b0152714,c3h-002,0,,6,8,8,12,1,1,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18187,97edd91f-0dfe-4355-a9a8-63f35646284c,c3h-002,0,,12,9,7,12,3,3,3,3,,,,,,2,2,2,3,,,,,,2,2,2,1,,,,,,,,,,
18189,09bc0ef0-2a8f-4a19-9489-06b71f57aa4b,c3h-002,0,,11,11,10,12,2,3,3,3,,,,,,3,3,2,3,,,,,,3,3,2,2,,,,,,,,,,
18190,f08a2c40-e724-477c-8cec-0e7d54aaf330,c3h-002,0,,6,8,10,12,2,1,2,1,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18191,832c7b86-b58e-45f2-8251-2e0415537027,c3h-002,0,,8,8,9,12,2,2,2,2,,,,,,2,2,2,2,,,,,,3,2,2,2,,,,,,,,,,
18192,dd1f740c-4484-40ac-9e3c-35fa4d0e1690,c3h-002,0,,8,12,8,12,2,2,2,2,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18193,8a4864cf-4cc1-49f2-89b8-a6f355705c1d,c3h-002,0,,6,9,9,12,1,1,2,2,,,,,,2,3,2,2,,,,,,2,2,2,3,,,,,,,,,,
18194,fb7e6076-c430-4d85-a6bf-1e11b303f2a9,c3h-002,0,,7,6,8,12,0,2,2,3,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18195,e64e2583-2447-4202-9285-4e75a7be5798,c3h-002,0,,5,4,8,12,2,1,1,1,,,,,,1,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18196,29bfdd9f-889d-48fd-a4be-64793701dff2,c3h-002,0,,3,5,7,12,1,1,1,0,,,,,,1,1,2,1,,,,,,2,2,2,1,,,,,,,,,,
18197,42b4fcd7-a5da-4242-a176-fd94996460d0,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18198,b9d440fd-887e-403b-86a2-5a088116f258,c3h-002,0,,9,11,8,12,2,3,2,2,,,,,,3,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18200,40d38412-254b-4f67-a643-28cca5b9a5a7,c3h-002,0,,11,8,9,12,3,3,2,3,,,,,,2,2,2,2,,,,,,3,2,2,2,,,,,,,,,,
18201,42da612c-3b14-43e4-8410-f5ab931bccb8,c3h-002,0,,9,12,9,12,2,2,2,3,,,,,,3,3,3,3,,,,,,2,3,2,2,,,,,,,,,,
18202,3191df53-8c0b-45bb-b810-c6b9b2508b7b,c3h-002,0,,9,12,10,12,2,2,2,3,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18203,8165efc2-8e47-4826-9596-1550ec24a723,c3h-002,0,,3,4,9,12,1,1,0,1,,,,,,1,1,1,1,,,,,,2,2,2,3,,,,,,,,,,
18205,86cf50ab-2d03-4501-8911-50de6c1296bb,c3h-002,0,,12,8,11,12,3,3,3,3,,,,,,2,2,2,2,,,,,,3,3,2,3,,,,,,,,,,
18206,0c7565da-abcf-43b2-89ef-54860646f41c,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18207,3deaf624-4b15-4be8-bd24-31f031d905ea,c3h-002,0,,6,6,8,12,2,2,1,1,,,,,,2,1,2,1,,,,,,2,2,2,2,,,,,,,,,,
18208,1483cd5d-f26e-4d6d-a8cb-e066a4bd9b8a,c3h-002,0,,8,9,10,12,2,2,2,2,,,,,,2,2,2,3,,,,,,3,3,2,2,,,,,,,,,,
18209,07266654-7293-4bcd-b9b6-96c0701db803,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18210,9a78a0fa-30c6-4006-8baa-61e666751af9,c3h-002,0,,10,8,8,12,3,2,2,3,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18211,1453720d-23f8-40be-9d2a-b21bd11bdbcf,c3h-002,0,,9,8,10,12,2,2,2,3,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18212,a688ef1c-87d4-4e7b-b103-8c964bcd084e,c3h-002,0,,5,9,10,12,0,1,2,2,,,,,,1,2,3,3,,,,,,2,3,2,3,,,,,,,,,,
18213,ae1b8168-c5d6-44c1-b783-47a240ae512c,c3h-002,0,,11,11,10,12,3,3,2,3,,,,,,3,3,2,3,,,,,,3,3,2,2,,,,,,,,,,
18215,92f3bf3b-c6b4-49cc-aa43-b983098fb0be,c3h-002,0,,4,4,5,12,1,1,1,1,,,,,,0,1,1,2,,,,,,1,1,1,2,,,,,,,,,,
18217,9e85a697-cca4-47eb-bfba-a33a3fe428c3,c3h-002,0,,9,8,8,12,2,2,2,3,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18218,710f36ad-fef5-4523-be72-eda60b0e8d5f,c3h-002,0,,8,8,10,12,2,2,2,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18219,97a5ca15-1a85-4c97-80a7-38a12c68c419,c3h-002,0,,2,5,4,12,1,1,0,0,,,,,,1,1,2,1,,,,,,1,1,1,1,,,,,,,,,,
18220,be827cdb-8ee5-4ab5-8a3e-e523f9d132c6,c3h-002,0,,10,11,9,12,3,2,2,3,,,,,,3,3,2,3,,,,,,2,2,2,3,,,,,,,,,,
18221,24dfedd5-dee1-47dc-bb0a-e0d6a337299c,c3h-002,0,,4,4,9,12,1,1,1,1,,,,,,0,1,1,2,,,,,,2,2,2,3,,,,,,,,,,
18222,2d3b5839-f9d9-476e-94a5-4c514a1f0930,c3h-002,0,,12,12,10,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18223,d07897da-dbcb-4472-a999-3498ccbf3981,c3h-002,0,,10,10,10,12,3,3,3,1,,,,,,2,2,3,3,,,,,,3,3,2,2,,,,,,,,,,
18225,3423afdd-6962-4a95-a286-783ed474e209,c3h-002,0,,12,7,7,12,3,3,3,3,,,,,,2,2,2,1,,,,,,2,2,2,1,,,,,,,,,,
18226,3b894ae4-2753-4d55-972d-f8e40630f9e7,c3h-002,0,,11,10,10,12,3,3,2,3,,,,,,2,3,2,3,,,,,,3,3,2,2,,,,,,,,,,
18227,f6cb9e3d-924f-4555-bb0c-d45fe032ce50,c3h-002,0,,10,8,10,12,2,3,2,3,,,,,,2,2,2,2,,,,,,3,2,2,3,,,,,,,,,,
18228,24d3a290-7217-4f49-b252-5f088c7e7b78,c3h-002,0,,7,5,9,12,0,2,2,3,,,,,,0,1,1,3,,,,,,2,2,2,3,,,,,,,,,,
18229,6ef3f83f-4e01-467b-9390-2a32d57216ca,c3h-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18230,467ea204-feda-4b3e-840b-a9d3e970fdc8,c3h-002,0,,8,9,8,12,2,2,2,2,,,,,,2,3,2,2,,,,,,2,2,2,2,,,,,,,,,,
18231,7214cff1-0a6b-40c0-86e6-6c78d17684d3,c3h-002,0,,11,12,8,12,3,3,2,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18232,11d52d15-3d9b-43f5-beaa-45eacaf0cbd0,c3h-002,0,,8,12,9,12,2,2,2,2,,,,,,3,3,3,3,,,,,,3,2,2,2,,,,,,,,,,
18233,68645f08-d7cb-4017-b18f-af893bc757e8,c3h-002,0,,5,5,7,12,0,1,2,2,,,,,,0,1,2,2,,,,,,1,2,2,2,,,,,,,,,,
18234,22a1e40c-6371-4800-b9c8-c19b1296917a,c3h-002,0,,9,12,9,12,2,2,2,3,,,,,,3,3,3,3,,,,,,2,2,2,3,,,,,,,,,,
18235,d32618c3-1473-45e4-97a0-e5e13cb42f56,c3h-002,0,,10,8,8,12,3,3,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18236,7b92e5b9-5447-4c3b-bd53-8719c122ae38,c3h-002,0,,9,11,7,12,2,2,2,3,,,,,,3,3,3,2,,,,,,2,2,2,1,,,,,,,,,,
18237,7e4ca266-7322-4ce4-9b42-be58406f63d9,c3h-002,0,,11,7,8,12,3,3,3,2,,,,,,2,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18238,365e1174-fa05-4921-b4cf-4764145b27ab,c3h-002,0,,8,8,9,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,3,2,2,,,,,,,,,,
18239,dbf088e8-2a6b-4a6f-9582-48dbe2dccf01,c3h-002,0,,3,4,8,12,1,1,1,0,,,,,,1,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18240,fdc5db2a-7b15-448b-9415-eaa33c9d8cc0,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18241,a79b8136-cd75-4e5d-991b-b25eeccd6cbf,c3h-002,0,,8,12,11,12,2,2,2,2,,,,,,3,3,3,3,,,,,,3,3,2,3,,,,,,,,,,
18242,c6cef3a6-d0d2-4d22-a3da-b8c579478940,c3h-002,0,,9,7,11,12,2,2,2,3,,,,,,2,2,1,2,,,,,,3,3,2,3,,,,,,,,,,
18243,2810aeda-228f-43d5-b1c4-c645bceef4fa,c3h-002,0,,12,12,12,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,3,3,3,,,,,,,,,,
18244,4fe43e83-dbf0-4234-902d-6214bf5aeceb,c3h-002,0,,8,6,10,12,2,2,2,2,,,,,,2,2,1,1,,,,,,3,3,2,2,,,,,,,,,,
18245,3c65d106-8e23-473f-bb71-e0cabb4eed1c,c3h-002,0,,4,5,9,12,0,1,1,2,,,,,,0,1,2,2,,,,,,2,2,2,3,,,,,,,,,,
18246,cfb07289-38e0-4daa-9713-f03ca38bcc34,c3h-002,0,,9,8,8,12,2,3,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18247,b2eef902-de12-4dcb-ac4c-9f54326dba80,c3h-002,0,,4,6,8,12,1,1,1,1,,,,,,2,2,1,1,,,,,,2,2,2,2,,,,,,,,,,
18248,6cf08b6c-63ac-409a-abfd-a9de659b37d5,c3h-002,0,,5,6,7,12,0,1,2,2,,,,,,0,1,2,3,,,,,,2,2,2,1,,,,,,,,,,
18249,7225da83-4bf7-49ac-b178-a3a455318a49,c3h-002,0,,6,7,8,12,1,1,2,2,,,,,,1,1,2,3,,,,,,2,2,2,2,,,,,,,,,,
18250,622b643a-70f7-47bc-b52d-7b714e432d5a,c3h-002,0,,12,11,10,12,3,3,3,3,,,,,,3,3,2,3,,,,,,3,3,2,2,,,,,,,,,,
18251,e76a8ab7-1cb0-4007-b807-ba040f99db46,c3h-002,0,,5,6,8,12,1,1,1,2,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18252,c903c75c-26b0-49d8-8a5c-5aac1aa2b41c,c3h-002,1,Incorrect number of criteria returned: 1 of 4 ,6,8,0,12,2,2,1,1,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,
18253,5e91132a-b0d9-4ece-bc32-4834b338ac3c,c3h-002,0,,8,4,10,12,1,3,2,2,,,,,,0,1,1,2,,,,,,3,3,2,2,,,,,,,,,,
18254,8614d08f-1219-47c2-9ffe-22e3fb699dc8,c3h-002,0,,7,10,8,12,1,2,2,2,,,,,,2,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18255,0f68f411-3d7d-4c80-b18f-778f588392d5,c3h-002,0,,9,11,8,12,2,2,2,3,,,,,,3,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18256,b6b576e1-340e-4ffb-90f1-7d29d4cbf787,c3h-002,0,,11,11,7,12,3,3,2,3,,,,,,3,3,2,3,,,,,,2,2,2,1,,,,,,,,,,
18257,8c10b8fa-14f5-48c0-ac2d-6527c712349f,c3h-002,0,,8,12,10,12,2,2,2,2,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18258,d36aae75-196d-4d38-9068-0c138355071b,c3h-002,0,,4,5,7,12,1,1,1,1,,,,,,1,2,1,1,,,,,,2,2,2,1,,,,,,,,,,
18259,4654ae8b-1234-45e4-afaa-cc1ac9c13073,c3h-002,0,,5,4,8,12,1,1,2,1,,,,,,1,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18260,fd9c4238-58fb-4947-b888-23af9f0d7876,c3h-002,0,,6,7,8,12,0,1,2,3,,,,,,0,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18261,8438734b-3aad-45f5-9ee5-c8123dc47255,c3h-002,0,,10,10,5,12,2,2,3,3,,,,,,3,2,3,2,,,,,,1,1,1,2,,,,,,,,,,
18262,ca9a3072-db5d-4c3a-b585-8d2dd2fb4b4c,c3h-002,0,,8,6,8,12,2,2,2,2,,,,,,2,1,2,1,,,,,,2,2,2,2,,,,,,,,,,
18263,660d5422-02be-4a92-8c4b-4dfeb662f14b,c3h-002,0,,5,6,8,12,1,1,2,1,,,,,,2,2,1,1,,,,,,2,2,2,2,,,,,,,,,,
18264,98878227-b18e-4fad-913d-85ae95aaa058,c3h-002,0,,8,8,9,12,2,2,2,2,,,,,,2,2,2,2,,,,,,3,2,2,2,,,,,,,,,,
18265,93486e2e-2100-42ea-8843-1983c1ae55b6,c3h-002,0,,8,7,8,12,2,2,2,2,,,,,,2,2,2,1,,,,,,2,2,2,2,,,,,,,,,,
18266,e02953a4-b874-4f84-894b-5e47843c1d28,c3h-002,0,,12,9,8,12,3,3,3,3,,,,,,3,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18267,af753d32-83ca-4bcf-a7e7-46ee1bea3b23,c3h-002,0,,6,5,8,12,0,2,2,2,,,,,,0,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18268,8237db0c-c32f-4c2c-b599-6e4471225fed,c3h-002,0,,4,4,8,12,0,1,2,1,,,,,,0,1,2,1,,,,,,2,2,2,2,,,,,,,,,,
18269,a8f2b2bc-20a2-430b-a14c-69e3177a6694,c3h-002,0,,9,5,9,12,2,2,2,3,,,,,,1,2,1,1,,,,,,2,2,2,3,,,,,,,,,,
18271,3ab4cda4-654c-4e3c-92f1-b5879cb60442,c3h-002,1,Unknown error. ,8,12,6,12,2,2,2,2,,,,,,3,3,3,3,,,,,,2,2,,,,,,,,,,,,
18272,4f7e1ed8-6ee7-4708-9864-8a7061bed3d8,c3h-002,0,,6,5,10,12,1,1,2,2,,,,,,1,1,1,2,,,,,,3,3,2,2,,,,,,,,,,
18273,a706eebc-d282-4cce-b6aa-6211786fc5cd,c3h-002,0,,9,9,10,12,2,2,2,3,,,,,,2,2,2,3,,,,,,3,3,2,2,,,,,,,,,,
18275,8e9ec072-e5a4-4538-bf15-9f66a4fed35e,c3h-002,0,,11,9,8,12,3,2,3,3,,,,,,3,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18276,2033f6de-37b4-4c0d-9751-25b50476ff7c,c3h-002,0,,9,9,10,12,2,2,2,3,,,,,,2,2,2,3,,,,,,3,3,2,2,,,,,,,,,,
18277,e6f3c2f3-0ac2-4789-bde2-acb6edf23fc5,c3h-002,0,,9,9,8,12,2,3,2,2,,,,,,3,1,2,3,,,,,,2,2,2,2,,,,,,,,,,
18278,0355b242-c7ee-4f1d-aca6-23d5b80f5192,c3h-002,0,,7,6,9,12,1,2,2,2,,,,,,0,2,2,2,,,,,,2,2,2,3,,,,,,,,,,
18279,fcb9e059-4f77-4e66-b26f-d0e877dac7a2,c3h-002,0,,12,11,10,12,3,3,3,3,,,,,,3,3,2,3,,,,,,3,3,2,2,,,,,,,,,,
18280,8c8e85d8-6b4c-413f-ab54-ce89080db61f,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18281,aba8fbd6-45aa-4d86-9aa4-ce7f854c34cb,c3h-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18282,06e2dfad-66ea-46bb-9709-103a1bb65cfd,c3h-002,0,,10,10,8,12,3,3,2,2,,,,,,2,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18283,e8fe761c-ce14-4aa8-ba02-25aa90164f7b,c3h-002,0,,8,12,9,12,2,2,2,2,,,,,,3,3,3,3,,,,,,3,2,2,2,,,,,,,,,,
18284,1f9b7877-c5fc-400b-858c-b48bee4fa123,c3h-002,0,,5,6,7,12,0,1,2,2,,,,,,0,1,2,3,,,,,,2,2,2,1,,,,,,,,,,
18285,1ab492e5-f477-42e3-823d-ac431100a0d1,c3h-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,1,2,2,,,,,,,,,,
18286,b1296885-75b0-43af-a24f-a8fcb38b9521,c3h-002,0,,12,8,10,12,3,3,3,3,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18287,82074244-08c4-4498-9113-3ece5ff14205,c3h-002,0,,9,9,10,12,2,2,2,3,,,,,,2,2,3,2,,,,,,2,3,2,3,,,,,,,,,,
18288,3dd6f8a7-9ad7-4527-bb91-ed26111b92ad,c3h-002,0,,4,6,10,12,1,1,1,1,,,,,,2,2,1,1,,,,,,3,3,2,2,,,,,,,,,,
18289,08254f3f-9220-43da-9e55-3bb3a5e0492c,c3h-002,0,,9,8,8,12,2,3,2,2,,,,,,2,2,2,2,,,,,,2,3,2,1,,,,,,,,,,
18290,0c06e37a-c06e-4e55-8e0d-c3788554d5de,c3h-002,0,,4,6,8,12,1,1,1,1,,,,,,2,2,1,1,,,,,,2,2,2,2,,,,,,,,,,
18291,4e61c076-0d78-4619-abee-fefef0034b6b,c3h-002,0,,11,11,10,12,3,3,2,3,,,,,,3,3,2,3,,,,,,3,3,2,2,,,,,,,,,,
18292,03e47066-7643-421c-a2bc-86421782ad80,c3h-002,0,,8,8,10,12,2,2,2,2,,,,,,2,2,2,2,,,,,,3,3,2,2,,,,,,,,,,
18293,d18ed917-d6fa-4ce6-83fe-ca0808263999,c3h-002,0,,5,6,8,12,1,1,1,2,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18294,2dd9c0ef-409d-4c54-a4ea-77db0923fa9f,c3h-002,0,,9,7,10,12,0,3,3,3,,,,,,0,2,2,3,,,,,,3,3,2,2,,,,,,,,,,
18295,1c3b3d34-4933-4345-85db-955ed4a20a87,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18296,4cd1445a-4569-43b7-80bb-523c52b42f29,c3h-002,0,,4,4,9,12,1,1,1,1,,,,,,1,1,1,1,,,,,,2,2,2,3,,,,,,,,,,
18297,2584f66f-1285-4101-9c8a-d2f53ca1b7a8,c3h-002,0,,12,9,8,12,3,3,3,3,,,,,,2,2,3,2,,,,,,2,2,2,2,,,,,,,,,,
18298,1f56d619-213f-4998-9c51-369079b3afe9,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18300,73d4f68f-9ad6-426f-ab7f-f3eaea8494c6,c3h-002,0,,6,7,8,12,0,1,2,3,,,,,,2,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18301,181af8c8-6348-4cab-9137-5906a8aca2eb,c3h-002,0,,6,8,7,12,2,2,1,1,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18302,5181e773-e24b-4c24-b267-d942ed415276,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18303,ace818dc-d609-41cd-83e6-fbc53335eb72,c3h-002,0,,8,10,8,12,2,2,2,2,,,,,,3,3,2,2,,,,,,2,2,2,2,,,,,,,,,,
18304,07870748-7cec-4a56-8e43-1a24f69cb427,c3h-002,0,,7,6,8,12,0,2,2,3,,,,,,0,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18305,23586b89-b454-4c45-86e4-2040a673302e,c3h-002,1,Incorrect number of criteria returned: 1 of 4 ,10,8,0,12,3,3,2,2,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,
18306,b8b84756-a003-45dc-9445-305166e5a422,c3h-002,0,,5,5,7,12,0,1,2,2,,,,,,1,1,1,2,,,,,,2,2,2,1,,,,,,,,,,
18307,2a25d016-2b72-40d2-9f13-962ce6b84338,c3h-002,0,,10,9,9,12,2,3,2,3,,,,,,2,2,2,3,,,,,,3,2,2,2,,,,,,,,,,
18308,931a4d19-b43c-4154-9002-7731174067c3,c3h-002,0,,6,6,11,12,1,1,1,3,,,,,,1,1,2,2,,,,,,3,3,3,2,,,,,,,,,,
18309,42cf5d40-dd0f-4bea-bdfc-870a92121695,c3h-002,0,,9,8,7,12,2,2,2,3,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18310,fe9f5b90-b5e4-43e7-be97-babcb00d1233,c3h-002,0,,4,3,8,12,0,1,2,1,,,,,,0,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18311,5e8c6378-6f4a-4b0c-880b-14f28c4869e4,c3h-002,0,,12,12,7,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,1,,,,,,,,,,
18312,0d03e617-4aa9-4a9f-8c82-7c8461c4373c,c3h-002,0,,9,12,10,12,2,2,3,2,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18314,8e6dc5f9-79f0-4671-b294-d81a74118f35,c3h-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18317,87053d0b-3550-4ac4-8d00-3f07be0c2962,c3h-002,0,,8,8,9,12,2,2,2,2,,,,,,2,2,2,2,,,,,,3,2,2,2,,,,,,,,,,
18318,461cd9a7-de7f-45f6-8df7-57b77af802ff,c3h-002,0,,6,8,7,12,0,2,2,2,,,,,,2,2,2,2,,,,,,2,2,1,2,,,,,,,,,,
18319,463900ff-d8c4-4d57-8720-d386b64148bd,c3h-002,0,,12,12,11,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,3,3,2,,,,,,,,,,
18320,f8a89ccf-b945-4074-beee-8a51923a0a09,c3h-002,0,,6,6,9,12,0,2,2,2,,,,,,0,2,2,2,,,,,,2,2,2,3,,,,,,,,,,
18321,6f25b324-2474-45dc-8140-1b0ef22187bd,c3h-002,0,,8,6,10,12,1,2,2,3,,,,,,0,1,2,3,,,,,,3,3,2,2,,,,,,,,,,
18322,ac0e92e1-2ee4-416b-a8dc-09510f942ec6,c3h-002,0,,8,9,11,12,2,2,2,2,,,,,,2,2,2,3,,,,,,3,3,2,3,,,,,,,,,,
18324,fba2f12a-d581-4f90-9e16-b5ce089f7241,c3h-002,0,,12,12,10,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,2,2,3,,,,,,,,,,
18325,6d33bf55-4125-4e3b-8a29-a8ad7df4acc8,c3h-002,0,,8,5,8,12,2,2,2,2,,,,,,1,1,1,2,,,,,,2,2,2,2,,,,,,,,,,
18326,aa2c2d8d-3fde-4b79-a671-57db984e7222,c3h-002,0,,6,5,9,12,1,1,2,2,,,,,,0,1,2,2,,,,,,2,2,2,3,,,,,,,,,,
18327,b5154201-f2ff-48d9-a099-698ddf14bf9c,c3h-002,0,,9,8,10,12,3,2,2,2,,,,,,2,2,2,2,,,,,,3,2,2,3,,,,,,,,,,
18329,4127f84a-c300-4df1-a376-8baef0c34576,c3h-002,0,,5,9,8,12,0,1,2,2,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18330,e28e1a30-38d7-4ea6-b66d-467069fa3633,c3h-002,0,,2,4,8,12,0,1,0,1,,,,,,1,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18331,2ddb6071-80ad-4cfb-99ee-579c04e882c8,c3h-002,0,,6,4,9,12,1,2,1,2,,,,,,1,1,1,1,,,,,,2,2,2,3,,,,,,,,,,
18332,0f2021a7-40e3-4cd5-a64e-ba51b7b94344,c3h-002,0,,12,10,9,12,3,3,3,3,,,,,,2,3,2,3,,,,,,3,2,2,2,,,,,,,,,,
18333,238fea7f-d6bc-49f2-b749-ae9df43253a2,c3h-002,0,,10,6,9,12,3,3,2,2,,,,,,2,2,1,1,,,,,,2,3,2,2,,,,,,,,,,
18334,c096d0b0-834f-4724-931f-b06a2af20355,c3h-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18335,4aac4c10-db87-4683-b1b0-9e60bd1776bc,c3h-002,1,Incorrect number of criteria returned: 1 of 4 ,8,8,0,12,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,
