essay_id,session_uuid,model,error_count,messages,score_1,score_2,autoscore,rubric_max_score,rubric1_1,rubric1_2,rubric1_3,rubric1_4,rubric1_5,rubric1_6,rubric1_7,rubric1_8,rubric1_9,rubric2_1,rubric2_2,rubric2_3,rubric2_4,rubric2_5,rubric2_6,rubric2_7,rubric2_8,rubric2_9,autoscore_trait1,autoscore_trait2,autoscore_trait3,autoscore_trait4,autoscore_trait5,autoscore_trait6,autoscore_trait7,autoscore_trait8,autoscore_trait9,,,,,
18172,55447784-7dbb-442b-8126-06fb4477e83e,c3s-002,0,,11,12,7,12,3,3,2,3,,,,,,3,3,3,3,,,,,,2,2,2,1,,,,,,,,,,
18173,bb18b1d8-6bea-403c-b588-7a611a72562a,c3s-002,0,,6,8,8,12,1,2,1,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18174,c36e6fa5-b4e8-4a54-a0fd-baa0232c651a,c3s-002,0,,12,11,8,12,3,3,3,3,,,,,,3,3,3,2,,,,,,2,3,2,1,,,,,,,,,,
18175,fd75ff84-3b55-4f7c-9878-2f6eb2fbac45,c3s-002,0,,10,12,6,12,3,3,2,2,,,,,,3,3,3,3,,,,,,2,1,2,1,,,,,,,,,,
18177,574f53c2-4402-464d-869e-16710abdcb8d,c3s-002,0,,5,8,5,12,1,1,1,2,,,,,,2,2,2,2,,,,,,1,2,1,1,,,,,,,,,,
18178,54eddbea-cfb3-4a0a-8caf-0c6cbca04c87,c3s-002,0,,11,11,10,12,3,3,2,3,,,,,,3,3,2,3,,,,,,3,3,2,2,,,,,,,,,,
18179,f3f9a5f6-9acd-4e64-8e36-ae1ab5a1195a,c3s-002,0,,3,2,4,12,0,1,1,1,,,,,,0,1,1,0,,,,,,1,1,1,1,,,,,,,,,,
18180,8918aa1c-3264-4b77-85b8-875776d3c9ca,c3s-002,0,,9,8,7,12,2,2,2,3,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18181,12060157-961c-4127-9517-f3950e7058ad,c3s-002,0,,9,8,7,12,3,2,2,2,,,,,,2,2,2,2,,,,,,2,3,1,1,,,,,,,,,,
18182,6159ec92-8165-437b-8c68-b4f899321109,c3s-002,0,,8,9,3,12,2,2,2,2,,,,,,2,2,3,2,,,,,,1,1,1,0,,,,,,,,,,
18183,73c7892e-bff8-4b37-b873-523e597f380d,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18184,33378b98-4144-4b67-a18d-cf64576bf213,c3s-002,0,,3,3,6,12,0,1,1,1,,,,,,0,1,1,1,,,,,,2,2,1,1,,,,,,,,,,
18185,d4ecf9fb-8433-4b22-98cd-d058717f5f79,c3s-002,0,,7,6,4,12,2,2,2,1,,,,,,2,1,2,1,,,,,,1,1,1,1,,,,,,,,,,
18186,d040c5e5-e2d2-4d5b-bdd1-cff6f7bca4d4,c3s-002,0,,6,8,4,12,1,1,2,2,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18187,4ef3cc5b-01d6-4bfd-b3c3-c90b55480884,c3s-002,0,,12,9,8,12,3,3,3,3,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18189,f478a4c8-b72a-4480-956b-81fa704c927a,c3s-002,0,,11,11,10,12,2,3,3,3,,,,,,3,3,2,3,,,,,,3,3,2,2,,,,,,,,,,
18190,51a92908-d59b-41f6-9a22-ae4e6c8540f5,c3s-002,0,,6,8,8,12,2,1,2,1,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18191,608eb8db-4836-4ce7-a004-d0a1496f0cba,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18192,559f79cb-d1cd-4961-8b5e-7fcd6763f6d5,c3s-002,0,,8,12,5,12,2,2,2,2,,,,,,3,3,3,3,,,,,,1,2,1,1,,,,,,,,,,
18193,9818251c-65ac-4b6b-bdfe-a1f50af3ccd7,c3s-002,0,,6,9,7,12,1,1,2,2,,,,,,2,3,2,2,,,,,,2,2,1,2,,,,,,,,,,
18194,4e37176c-900f-4831-8d18-d9c6e379dbed,c3s-002,0,,7,6,8,12,0,2,2,3,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18195,af49f9fa-0c1c-4196-adbc-00f8f886feb8,c3s-002,0,,5,4,8,12,2,1,1,1,,,,,,1,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18196,d37929b4-eafa-4cd5-bf19-cd066483bdb1,c3s-002,0,,3,5,2,12,1,1,1,0,,,,,,1,1,2,1,,,,,,1,0,1,0,,,,,,,,,,
18197,55c30d4a-4d8b-4f6a-8be9-4d803c2605ca,c3s-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18198,12005768-3402-40e7-a703-d6d067424d37,c3s-002,0,,9,11,9,12,2,3,2,2,,,,,,3,3,2,3,,,,,,2,3,2,2,,,,,,,,,,
18200,2b08b342-06d3-4148-a913-d36ba79bbf44,c3s-002,0,,11,8,7,12,3,3,2,3,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18201,f66c6b09-4b19-42af-872c-1e753de6013f,c3s-002,0,,9,12,6,12,2,2,2,3,,,,,,3,3,3,3,,,,,,1,2,2,1,,,,,,,,,,
18202,fb88ea0d-2d42-4cb8-bba5-f8fdd966c16b,c3s-002,0,,9,12,7,12,2,2,2,3,,,,,,3,3,3,3,,,,,,2,2,2,1,,,,,,,,,,
18203,ed188e9b-579e-4718-83fe-b1be6e4f4e87,c3s-002,0,,3,4,4,12,1,1,0,1,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18205,d6b882c3-f642-41ca-bf62-ceddc9415be7,c3s-002,0,,12,8,5,12,3,3,3,3,,,,,,2,2,2,2,,,,,,2,1,1,1,,,,,,,,,,
18206,66b59d82-c29a-4501-b04f-cbd2f6965b47,c3s-002,0,,8,8,5,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,1,1,1,,,,,,,,,,
18207,bc13b048-dc16-4ad7-ba75-88a85b1a7bac,c3s-002,0,,6,6,5,12,2,2,1,1,,,,,,2,1,2,1,,,,,,2,1,1,1,,,,,,,,,,
18208,66c14e58-20ce-4e64-adb5-efaef7fe4fc8,c3s-002,0,,8,9,8,12,2,2,2,2,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18209,5dbd68e5-2114-4f6e-9f25-31e05d220c4a,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18210,6ce300a8-c69c-41df-a21b-7a64ecb190f4,c3s-002,0,,10,8,7,12,3,2,2,3,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18211,e3710d30-fbd8-4cc1-9620-27c971fcb01e,c3s-002,0,,9,8,5,12,2,2,2,3,,,,,,2,2,2,2,,,,,,1,2,1,1,,,,,,,,,,
18212,a111c5a1-e1d4-45d8-9fd5-1fb5e701443d,c3s-002,0,,5,9,9,12,0,1,2,2,,,,,,1,2,3,3,,,,,,2,2,2,3,,,,,,,,,,
18213,39ddb60e-c21d-4937-af77-d7cde93233d1,c3s-002,0,,11,11,8,12,3,3,2,3,,,,,,3,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18215,8000703c-ddb1-487a-a8f4-3dcdd0c328a7,c3s-002,0,,4,4,4,12,1,1,1,1,,,,,,0,1,1,2,,,,,,1,1,1,1,,,,,,,,,,
18217,fda41c3f-64f5-419d-8492-4b658f666694,c3s-002,0,,9,8,7,12,2,2,2,3,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18218,b89f222d-18e2-4f5a-8f6c-2d689daaf737,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18219,afec773b-d2d0-43b8-baca-9a29e98a60d3,c3s-002,0,,2,5,3,12,1,1,0,0,,,,,,1,1,2,1,,,,,,1,1,1,0,,,,,,,,,,
18220,800f261a-edde-4457-9787-5ef4a89728f9,c3s-002,0,,10,11,8,12,3,2,2,3,,,,,,3,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18221,63ad2ffe-e3df-4b94-a983-6ad17dabd605,c3s-002,0,,4,4,5,12,1,1,1,1,,,,,,0,1,1,2,,,,,,1,1,1,2,,,,,,,,,,
18222,cb591981-5e4b-4619-a6a8-93d25ba5b85d,c3s-002,0,,12,12,10,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18223,8e0316c1-2d2e-4705-ba97-73666cf0d195,c3s-002,0,,10,10,9,12,3,3,3,1,,,,,,2,2,3,3,,,,,,2,3,2,2,,,,,,,,,,
18225,2d4b7a31-dc09-4f84-afac-28bb5852f0af,c3s-002,0,,12,7,3,12,3,3,3,3,,,,,,2,2,2,1,,,,,,1,1,1,0,,,,,,,,,,
18226,6eb2f837-2983-4d16-a149-f32e79c20e93,c3s-002,0,,11,10,8,12,3,3,2,3,,,,,,2,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18227,50867570-0724-40b1-a9ce-298e5331bbe7,c3s-002,0,,10,8,8,12,2,3,2,3,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18228,61101ab0-0fe2-4e8f-8763-933f604ed145,c3s-002,0,,7,5,8,12,0,2,2,3,,,,,,0,1,1,3,,,,,,2,2,2,2,,,,,,,,,,
18229,ab72591e-693b-429a-a9ee-2169bec2d234,c3s-002,0,,12,12,7,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,1,2,2,,,,,,,,,,
18230,fb1c0cf5-224c-4700-b336-6ab707ad005a,c3s-002,0,,8,9,7,12,2,2,2,2,,,,,,2,3,2,2,,,,,,2,2,2,1,,,,,,,,,,
18231,b5d89c58-66a4-4885-97c7-c947cb59b0f3,c3s-002,0,,11,12,8,12,3,3,2,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18232,d69b3d83-984b-4bda-bf41-c750cb792061,c3s-002,0,,8,12,7,12,2,2,2,2,,,,,,3,3,3,3,,,,,,2,2,2,1,,,,,,,,,,
18233,40d877f1-f673-4a6e-b48f-9e59bd1cdfcc,c3s-002,0,,5,5,4,12,0,1,2,2,,,,,,0,1,2,2,,,,,,1,1,1,1,,,,,,,,,,
18234,50e26fb9-203f-442c-bac3-0d884a556de8,c3s-002,0,,9,12,7,12,2,2,2,3,,,,,,3,3,3,3,,,,,,2,2,2,1,,,,,,,,,,
18235,eae92935-5f5e-4e3f-9fa1-01fc892e0ec7,c3s-002,0,,10,8,6,12,3,3,2,2,,,,,,2,2,2,2,,,,,,2,2,1,1,,,,,,,,,,
18236,6fc83411-29af-4315-9f8d-45a2d1cea97b,c3s-002,0,,9,11,3,12,2,2,2,3,,,,,,3,3,3,2,,,,,,1,1,1,0,,,,,,,,,,
18237,b1406273-d608-4eba-9a2a-b2cb2c53dec7,c3s-002,0,,11,7,6,12,3,3,3,2,,,,,,2,1,2,2,,,,,,2,2,1,1,,,,,,,,,,
18238,6c1163cc-b784-40a4-96b5-2622c9f91f0d,c3s-002,0,,8,8,9,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,3,2,2,,,,,,,,,,
18239,85921a63-de41-45a3-9353-799a2214c51a,c3s-002,0,,3,4,6,12,1,1,1,0,,,,,,1,1,1,1,,,,,,1,2,2,1,,,,,,,,,,
18240,c786135d-cc74-4bba-b2e8-76e563d0c873,c3s-002,0,,8,8,4,12,2,2,2,2,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18241,6799e065-eb46-4a49-801c-b567c53b6354,c3s-002,0,,8,12,9,12,2,2,2,2,,,,,,3,3,3,3,,,,,,2,3,2,2,,,,,,,,,,
18242,82239987-0f9f-4a51-bc8b-1187fcf41110,c3s-002,0,,9,7,7,12,2,2,2,3,,,,,,2,2,1,2,,,,,,2,2,2,1,,,,,,,,,,
18243,33fb58a6-e7b8-463a-bb34-831e81d58fba,c3s-002,0,,12,12,10,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18244,f448394e-49da-4a49-919d-9f17d6a8a306,c3s-002,0,,8,6,8,12,2,2,2,2,,,,,,2,2,1,1,,,,,,2,3,2,1,,,,,,,,,,
18245,d571529a-8eee-492f-9f03-b8d3592a5bf0,c3s-002,0,,4,5,7,12,0,1,1,2,,,,,,0,1,2,2,,,,,,2,1,2,2,,,,,,,,,,
18246,d26afd38-b65d-4825-a31a-aa89e8c4a47a,c3s-002,0,,9,8,7,12,2,3,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18247,9e0dbbeb-f7ba-4a90-ad63-f5ac88725632,c3s-002,0,,4,6,4,12,1,1,1,1,,,,,,2,2,1,1,,,,,,1,1,1,1,,,,,,,,,,
18248,fab3b548-c7da-4338-bad4-cb3bba6e9855,c3s-002,0,,5,6,8,12,0,1,2,2,,,,,,0,1,2,3,,,,,,2,2,2,2,,,,,,,,,,
18249,86716603-a145-4754-a648-f5a36e43c88d,c3s-002,0,,6,7,7,12,1,1,2,2,,,,,,1,1,2,3,,,,,,2,1,2,2,,,,,,,,,,
18250,fed240b6-447f-440e-bf77-c725d3e98f9a,c3s-002,0,,12,11,7,12,3,3,3,3,,,,,,3,3,2,3,,,,,,2,2,2,1,,,,,,,,,,
18251,e1319c50-1e3d-4f33-afd9-fd09c289157e,c3s-002,0,,5,6,6,12,1,1,1,2,,,,,,1,1,2,2,,,,,,2,2,1,1,,,,,,,,,,
18252,ae6b6e93-f932-4863-8cf6-c416cfb4dd16,c3s-002,0,,6,8,4,12,2,2,1,1,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18253,54621a41-38d6-4838-b09e-df9ddcecba13,c3s-002,0,,8,4,5,12,1,3,2,2,,,,,,0,1,1,2,,,,,,1,1,1,2,,,,,,,,,,
18254,e8eef3f0-d594-40d1-b173-1047693fab69,c3s-002,0,,7,10,8,12,1,2,2,2,,,,,,2,3,2,3,,,,,,2,3,2,1,,,,,,,,,,
18255,6a87cf6e-8291-4ae2-a9f6-3f3bcc6a2224,c3s-002,0,,9,11,7,12,2,2,2,3,,,,,,3,3,2,3,,,,,,2,2,2,1,,,,,,,,,,
18256,032c82fd-6b33-42ba-b7fe-9d93e5f58fc5,c3s-002,0,,11,11,4,12,3,3,2,3,,,,,,3,3,2,3,,,,,,1,1,1,1,,,,,,,,,,
18257,d44d5c05-eccb-4f29-9e64-255e4f4353a1,c3s-002,0,,8,12,6,12,2,2,2,2,,,,,,3,3,3,3,,,,,,2,2,1,1,,,,,,,,,,
18258,37ad2bbe-6283-420e-8607-1e7aca43cff7,c3s-002,0,,4,5,6,12,1,1,1,1,,,,,,1,2,1,1,,,,,,2,2,1,1,,,,,,,,,,
18259,dc3bb9df-3e19-4c08-b9c8-856de5cb247a,c3s-002,0,,5,4,6,12,1,1,2,1,,,,,,1,1,1,1,,,,,,2,2,1,1,,,,,,,,,,
18260,dcac3371-527d-459e-bb22-c7745ef996ac,c3s-002,0,,6,7,5,12,0,1,2,3,,,,,,0,2,2,3,,,,,,2,1,1,1,,,,,,,,,,
18261,8d796fcb-0cae-45d4-8a07-bc3d7cb0c2fe,c3s-002,0,,10,10,1,12,2,2,3,3,,,,,,3,2,3,2,,,,,,0,0,1,0,,,,,,,,,,
18262,949f51f1-e00a-4f1e-9b99-0090f7732211,c3s-002,0,,8,6,7,12,2,2,2,2,,,,,,2,1,2,1,,,,,,2,2,2,1,,,,,,,,,,
18263,212d6f64-bff8-4e3b-a964-6ae4869dea8f,c3s-002,0,,5,6,4,12,1,1,2,1,,,,,,2,2,1,1,,,,,,1,1,1,1,,,,,,,,,,
18264,fd03daae-5e12-497b-a373-228bdb98a453,c3s-002,0,,8,8,4,12,2,2,2,2,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18265,962568d4-0b96-406c-8754-76ead5724661,c3s-002,0,,8,7,7,12,2,2,2,2,,,,,,2,2,2,1,,,,,,2,2,2,1,,,,,,,,,,
18266,ce042486-24af-4ab0-b240-2569156537ff,c3s-002,0,,12,9,8,12,3,3,3,3,,,,,,3,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18267,9b4fc61e-6d55-4b92-a8c6-f719150ccc8d,c3s-002,0,,6,5,6,12,0,2,2,2,,,,,,0,1,2,2,,,,,,1,1,2,2,,,,,,,,,,
18268,a387320a-2d89-4c09-ac4d-d72560c96613,c3s-002,0,,4,4,4,12,0,1,2,1,,,,,,0,1,2,1,,,,,,1,1,1,1,,,,,,,,,,
18269,fc0e4ff2-00d8-4bf8-a281-c2ca2dd93d3e,c3s-002,0,,9,5,5,12,2,2,2,3,,,,,,1,2,1,1,,,,,,1,1,2,1,,,,,,,,,,
18271,fc191171-460d-4849-ba45-f29574aca302,c3s-002,0,,8,12,8,12,2,2,2,2,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18272,cbc6b06f-16f6-495c-81b1-54ee07fd7b37,c3s-002,0,,6,5,4,12,1,1,2,2,,,,,,1,1,1,2,,,,,,1,1,1,1,,,,,,,,,,
18273,07076ab0-d027-47b6-b47e-1085a69d52ff,c3s-002,0,,9,9,7,12,2,2,2,3,,,,,,2,2,2,3,,,,,,2,1,2,2,,,,,,,,,,
18275,3d4b29db-1926-4126-a21f-6f059cda9b7a,c3s-002,0,,11,9,7,12,3,2,3,3,,,,,,3,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18276,eb6c16b7-6174-49c7-87e3-fa15c89e5894,c3s-002,0,,9,9,10,12,2,2,2,3,,,,,,2,2,2,3,,,,,,3,3,2,2,,,,,,,,,,
18277,e3c6d35c-d8b4-4e9d-810d-b788e2b30bb0,c3s-002,0,,9,9,8,12,2,3,2,2,,,,,,3,1,2,3,,,,,,2,2,2,2,,,,,,,,,,
18278,1ba3901b-c89c-401d-ac1b-fb9e0f0605dc,c3s-002,0,,7,6,8,12,1,2,2,2,,,,,,0,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18279,7c845d86-c60b-49ea-8d2c-d9177208792f,c3s-002,0,,12,11,10,12,3,3,3,3,,,,,,3,3,2,3,,,,,,3,3,2,2,,,,,,,,,,
18280,d6c99644-06c8-44cf-81e8-c8a983021fcb,c3s-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18281,aab0aa62-5794-4501-ab4e-412230b17a56,c3s-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18282,9df9a70e-ef38-45f0-a7e3-76b26074244d,c3s-002,0,,10,10,8,12,3,3,2,2,,,,,,2,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18283,efa393c8-6209-4082-ab37-3583d1295059,c3s-002,0,,8,12,7,12,2,2,2,2,,,,,,3,3,3,3,,,,,,2,1,2,2,,,,,,,,,,
18284,8fa91954-9fc3-4b06-aa7e-8ed6dcfcbdc7,c3s-002,0,,5,6,5,12,0,1,2,2,,,,,,0,1,2,3,,,,,,1,1,1,2,,,,,,,,,,
18285,71616ab0-c7d6-468a-bf44-d4279c42a76b,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18286,c81435c1-19d1-4393-8b11-f069f09faa24,c3s-002,0,,12,8,9,12,3,3,3,3,,,,,,2,2,2,2,,,,,,2,3,2,2,,,,,,,,,,
18287,c71d1df5-dca8-4a54-bcde-48466a570c25,c3s-002,0,,9,9,6,12,2,2,2,3,,,,,,2,2,3,2,,,,,,2,2,1,1,,,,,,,,,,
18288,aa29c18e-5e27-4cc9-a8ea-27af73e5324d,c3s-002,0,,4,6,4,12,1,1,1,1,,,,,,2,2,1,1,,,,,,1,1,1,1,,,,,,,,,,
18289,2cf99a2e-eb65-4cb9-947d-e10015bf85b1,c3s-002,0,,9,8,4,12,2,3,2,2,,,,,,2,2,2,2,,,,,,1,2,1,0,,,,,,,,,,
18290,90b3e8ec-0289-4a6b-86c4-c8d59251c1bd,c3s-002,0,,4,6,5,12,1,1,1,1,,,,,,2,2,1,1,,,,,,1,2,1,1,,,,,,,,,,
18291,45ec3e04-ac1d-4ad5-b0ed-9f58139c11a9,c3s-002,0,,11,11,8,12,3,3,2,3,,,,,,3,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18292,05f49b4d-8846-45fc-936c-c70a6ea8dcb9,c3s-002,0,,8,8,9,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,3,2,2,,,,,,,,,,
18293,237f51a9-b519-4ebe-910c-16548513793f,c3s-002,0,,5,6,6,12,1,1,1,2,,,,,,1,1,2,2,,,,,,2,2,1,1,,,,,,,,,,
18294,7cca96a5-735e-4838-980f-0853db154e06,c3s-002,0,,9,7,8,12,0,3,3,3,,,,,,0,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18295,315b5c3c-6cbe-4701-9292-47445600f276,c3s-002,0,,8,8,9,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,3,2,2,,,,,,,,,,
18296,d80ff973-e534-4705-a592-fe5ee47d99e2,c3s-002,0,,4,4,8,12,1,1,1,1,,,,,,1,1,1,1,,,,,,2,2,2,2,,,,,,,,,,
18297,02920c2f-746a-4fa1-9fe6-a9c21edab531,c3s-002,0,,12,9,6,12,3,3,3,3,,,,,,2,2,3,2,,,,,,2,2,1,1,,,,,,,,,,
18298,685d194c-0830-446f-b282-d6509d2202c5,c3s-002,0,,8,8,4,12,2,2,2,2,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18300,a0480eef-114d-479b-ae74-4a749c10ffed,c3s-002,0,,6,7,8,12,0,1,2,3,,,,,,2,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18301,2c2137ca-87c3-4399-9511-d2ddb404d69d,c3s-002,0,,6,8,8,12,2,2,1,1,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18302,1215dd0d-a400-4434-8765-d766815b7d93,c3s-002,0,,8,8,6,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,1,1,,,,,,,,,,
18303,b8be8411-79d1-47c6-9a0e-bc5b567dd2ce,c3s-002,0,,8,10,7,12,2,2,2,2,,,,,,3,3,2,2,,,,,,2,2,2,1,,,,,,,,,,
18304,c7ed1b52-072e-45ef-a1b6-25bca92ce5f8,c3s-002,0,,7,6,8,12,0,2,2,3,,,,,,0,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18305,29fdc6ec-0b6d-4097-854c-1297d7d13f54,c3s-002,0,,10,8,6,12,3,3,2,2,,,,,,2,2,2,2,,,,,,2,2,1,1,,,,,,,,,,
18306,05d86f0f-775c-4f58-b3b1-2dee8c4f2c90,c3s-002,0,,5,5,4,12,0,1,2,2,,,,,,1,1,1,2,,,,,,1,1,1,1,,,,,,,,,,
18307,d87e2b26-37f9-445b-8228-f1afa0a9598c,c3s-002,0,,10,9,7,12,2,3,2,3,,,,,,2,2,2,3,,,,,,2,2,1,2,,,,,,,,,,
18308,e5e1e2cb-817a-4abb-b2b4-0d50f9698aff,c3s-002,0,,6,6,8,12,1,1,1,3,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18309,a66feedb-25e6-46d5-b3a3-a402b9b46607,c3s-002,0,,9,8,6,12,2,2,2,3,,,,,,2,2,2,2,,,,,,2,2,1,1,,,,,,,,,,
18310,974f8ce1-65d4-4db7-b045-358da172efe3,c3s-002,0,,4,3,4,12,0,1,2,1,,,,,,0,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18311,0f2242ce-ac57-4e9d-a025-4ddd56bb6239,c3s-002,0,,12,12,9,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,3,2,,,,,,,,,,
18312,e599a658-739f-42ea-a278-2f11cd4ac0d8,c3s-002,0,,9,12,9,12,2,2,3,2,,,,,,3,3,3,3,,,,,,3,3,2,1,,,,,,,,,,
18314,4cbcb6a3-9fd4-478d-9eab-924aeb808c98,c3s-002,0,,12,12,7,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,1,,,,,,,,,,
18317,4997b809-e8ce-443a-b0bd-d343f5b2ec78,c3s-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18318,3f27b2b5-c32c-4b8f-ad6c-7e9e1c302f67,c3s-002,0,,6,8,4,12,0,2,2,2,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18319,0bf74922-7f2c-4860-9f01-7a3d9ab7d4d2,c3s-002,0,,12,12,6,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,1,1,,,,,,,,,,
18320,d8f628a9-3a29-46d5-951e-0d1b2e930a84,c3s-002,0,,6,6,4,12,0,2,2,2,,,,,,0,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18321,f6913daa-13b2-4e91-9862-2f7514a03cc8,c3s-002,0,,8,6,7,12,1,2,2,3,,,,,,0,1,2,3,,,,,,2,2,2,1,,,,,,,,,,
18322,be5dee9d-fede-46f5-a537-041b21394ed3,c3s-002,0,,8,9,7,12,2,2,2,2,,,,,,2,2,2,3,,,,,,2,2,2,1,,,,,,,,,,
18324,0c1f254b-e3b3-4bfe-8c6e-4d5503a743ab,c3s-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18325,96d27e7a-71f6-4d07-bb7b-36df98cffade,c3s-002,0,,8,5,6,12,2,2,2,2,,,,,,1,1,1,2,,,,,,1,2,1,2,,,,,,,,,,
18326,9f4cb8a7-b0fe-4651-80ca-213615418527,c3s-002,0,,6,5,8,12,1,1,2,2,,,,,,0,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18327,4a56401d-c504-4343-9738-7219ebda5095,c3s-002,0,,9,8,7,12,3,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18329,b49d2c0b-5a40-4131-a26d-31e35105ac9f,c3s-002,0,,5,9,7,12,0,1,2,2,,,,,,2,2,2,3,,,,,,2,2,2,1,,,,,,,,,,
18330,7d54fa3f-6310-4a53-9801-351568edf2b7,c3s-002,0,,2,4,5,12,0,1,0,1,,,,,,1,1,1,1,,,,,,1,2,1,1,,,,,,,,,,
18331,81f18e3a-d9dd-4c58-b229-d6cabd4a1e1e,c3s-002,0,,6,4,4,12,1,2,1,2,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18332,a03cc766-5bce-415d-8635-a7dc1a3441a8,c3s-002,0,,12,10,4,12,3,3,3,3,,,,,,2,3,2,3,,,,,,1,1,1,1,,,,,,,,,,
18333,e344c559-5942-423e-9d31-b3e450c4dc34,c3s-002,0,,10,6,6,12,3,3,2,2,,,,,,2,2,1,1,,,,,,2,2,1,1,,,,,,,,,,
18334,a2a37c83-f6fa-41f0-9f4c-3deb65f02de9,c3s-002,0,,8,8,6,12,2,2,2,2,,,,,,2,2,2,2,,,,,,1,1,2,2,,,,,,,,,,
18335,84dd6533-5be6-480b-afeb-a1c3a1b007b3,c3s-002,0,,8,8,5,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,1,1,1,,,,,,,,,,
18336,a36940b3-1e5b-42e2-bc92-59127e5c7d26,c3s-002,0,,12,7,8,12,3,3,3,3,,,,,,2,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
